LogID,Username,Password,FullName,Email,Phone,AccountBalance,KYCStatus,CreatedAt,AccountNumber,IFSC,AccountID,Timestamp,TransactionType,Description,SessionID,TransactionAmount,SessionDuration,LoginHour,FailedLoginCount,NewDeviceLogin,PasswordChanged,Channel,PagesVisited,ClickRate,RapidTransactions,BeneficiaryAdded,LargeTransaction,DeviceTrustScore,CyberRiskScore,RiskLabel,BeneficiaryName
LOG-d66c9f80,moorestephanie,7nS9JcJt^!jE,Donald Taylor,ashleyfloyd@example.net,271.687.6330,38531.46,Verified,2025-03-30 06:06:12,39697922819,FLUX0CTIVFP,AC1200,2025-12-07 08:25:41,Transfer,Chair scene however remain improve,SES-fa697344,78499.74,18,0,14,1,0,Web,12,8,1,1,1,0.08,75,1,Natalie Hines
LOG-21b2bba6,cynthiawilliams,79F1G*ux#9sW,Robert Walker,zgarza@example.net,(788)604-7604x50266,38373.82,Verified,2025-08-04 22:47:17,78801821750,FLUX0AWSCFR,AC1190,2025-08-11 11:53:09,Transfer,Second magazine staff,SES-5fc12771,83174.5,16,0,7,1,1,Web,13,10,1,1,1,0.29,77,1,Ryan Cooper
LOG-1d4513c5,ijohnson,wVNZoATj%7SA,Dylan Kelley,kendra33@example.com,506.535.1108x54340,19899.81,Verified,2023-09-10 08:38:19,17108107711,FLUX0MUAZMR,AC1217,2025-06-15 08:52:55,Transfer,Worry seem attack,SES-4f5c12f0,53252.02,11,1,15,1,0,Web,12,10,1,1,1,0.01,83,1,Christopher Harris
LOG-d46551e6,stephanie90,)_gcHaCmBn04,David Wiley,vincentgeorge@example.org,218-868-2158,94924.17,Verified,2024-01-11 13:16:27,65545637276,FLUX0EFHFRA,AC1336,2025-08-17 10:02:23,Transfer,Knowledge occur,SES-2073df4a,54047.86,9,3,6,1,0,Web,13,15,1,1,1,0.03,77,1,Allen Mcclain
LOG-edc366f5,oharrington,z79+uYz39K(^,Douglas Carter,danielharrison@example.net,001-236-875-5461,18416.37,Verified,2025-07-05 03:41:57,44013852939,FLUX0VNCGGI,AC1142,2026-01-02 00:31:46,Login,Animal structure artist think,SES-26390be5,587.15,181,0,0,0,0,Mobile,12,9,0,1,0,0.85,10,0,Nichole Gonzalez
LOG-cfa48126,cynthia03,!5++8sHor_Wq,Jerry Williams,orodriguez@example.net,332.358.4591,53650.39,Rejected,2026-01-14 16:22:14,65339848852,FLUX0IYHKXZ,AC1546,2025-10-15 03:36:23,Credit,News last market sense bed,SES-fedb3225,1691.19,107,3,1,0,0,Mobile,13,14,0,0,0,0.86,15,0,None
LOG-633446a7,wtaylor,*zuwItPdp532,James Brown,aaron62@example.net,759.403.0366x6205,50821.36,Verified,2026-01-05 22:17:12,31286525504,FLUX0SNRHYM,AC1705,2025-05-06 09:49:50,Transfer,Pull occur control firm,SES-83523dec,84055.7,13,0,14,1,1,Web,9,13,1,1,1,0.29,83,1,April Carr
LOG-96f8590e,martinandrew,_5IzZsPm3JOP,Calvin Kelly,murphyaaron@example.org,710.466.9868x72479,30599.52,Pending,2025-09-11 22:49:17,02104693899,FLUX0CUHCGZ,AC1640,2025-04-17 15:55:50,Transfer,Product dream off,SES-16b386d8,9449.32,34,1,3,0,0,Mobile,13,10,1,1,1,0.68,55,1,Frederick Ray
LOG-2796b99b,rhoward,&L7bRb5i&1L_,Wendy Manning,colleenunderwood@example.org,(907)427-0985,73585.05,Pending,2024-04-20 01:55:21,92444917238,FLUX0OTWWET,AC1390,2025-10-19 23:14:22,Transfer,Middle itself,SES-0cbce7cb,2688.64,38,23,4,0,0,Web,5,3,0,0,0,0.51,57,1,None
LOG-c449cd47,rhoward,&L7bRb5i&1L_,Wendy Manning,colleenunderwood@example.org,(907)427-0985,73585.05,Pending,2024-04-20 01:55:21,92444917238,FLUX0OTWWET,AC1390,2025-06-02 03:05:32,Debit,Until follow future law,SES-fbfd0275,154.46,101,3,0,0,0,Mobile,4,8,0,0,0,0.88,22,0,None
LOG-eee0436c,smithrachel,_!0itJhOV8Rs,Holly Phillips,michellemedina@example.net,264.217.9162,60448.66,Verified,2026-01-08 04:36:39,95151928730,FLUX0XCRQRP,AC1188,2025-08-31 01:03:00,Transfer,Begin public several majority blood,SES-74f5cdff,21257.19,19,2,11,1,1,Web,7,10,1,1,1,0.04,89,1,Scott Mosley
LOG-89bd5399,rdelgado,$AMkSced*F1k,Kevin Ferguson,rachel53@example.com,580.457.3635,31894.91,Rejected,2024-02-06 21:09:59,74344095372,FLUX0YDLVRJ,AC1446,2025-11-18 10:58:14,Transfer,Happen notice himself,SES-e2c1928d,37879.79,12,2,8,1,0,Web,9,13,1,1,1,0.15,82,1,Johnny Fisher
LOG-9c9ae873,paula43,gx9)5uT4M1&F,Nicholas Gonzalez,omccarty@example.org,905.208.3497x154,4852.68,Verified,2026-01-11 20:05:28,94311065600,FLUX0JGAOAD,AC1022,2025-08-29 10:56:09,Login,Consider order high couple,SES-49371633,3356.98,54,2,5,1,0,Web,15,12,0,0,0,0.6,52,1,None
LOG-9b2ee519,anthony59,2*Q!wWo5T!75,Matthew Andrews,smiles@example.com,950-612-9490,63654.59,Verified,2023-12-09 23:29:19,78977836536,FLUX0VJOWBB,AC1134,2026-02-12 23:37:34,Transfer,Method mission value record,SES-cb1ffd6f,35160.76,8,0,5,1,0,Web,5,9,1,1,1,0.18,75,1,Timothy Clark
LOG-68339100,xthompson,+xIel8HR_6_Q,Joshua Chase,myersmegan@example.org,(683)650-4567,14723.76,Rejected,2023-07-09 23:05:29,96080771841,FLUX0THYPKG,AC1444,2026-02-02 11:56:00,Transfer,Leader year include world,SES-4877eaca,7812.18,33,2,2,1,0,Web,7,6,0,1,1,0.51,63,1,Derek Hoffman
LOG-335778fa,shelley71,z^0KhyKy#1@1,Julia Savage,smithjaclyn@example.net,468-361-7078,2868.53,Pending,2025-03-09 19:39:29,52854074279,FLUX0WRUTOV,AC1286,2025-10-12 15:00:06,Transfer,Behavior seat major interesting nor,SES-c59a8890,38531.72,11,0,11,1,1,Web,4,15,1,1,1,0.11,88,1,Mr. Matthew Porter
LOG-554d1064,julieray,$IZ0UpzESX2D,Kelly Jones,tammyhall@example.com,+1-931-927-4389,2122.07,Verified,2024-05-06 18:18:35,04940912285,FLUX0SSNYLS,AC1293,2025-06-17 13:27:05,Login,Become article front,SES-50eea8dd,6421.72,34,0,3,0,0,Web,4,7,1,1,1,0.61,35,1,Amanda Sullivan
LOG-540d40c9,allenjasmin,3@#8E9^bmrA5,Kelly Landry,yruiz@example.com,001-505-875-6627x0049,84353.35,Verified,2023-12-04 09:59:07,22692699271,FLUX0QTFKZJ,AC1326,2025-05-12 09:17:18,Transfer,Question onto will still,SES-4c2130aa,1393.67,735,9,1,0,0,Mobile,12,14,0,1,0,0.91,21,0,Kenneth Pacheco
LOG-7d99e73b,grayjessica,^g49Dn@n+L#1,Jeffrey Hansen,reyesangela@example.org,(362)435-5401,60988.66,Pending,2024-10-17 06:04:52,88266634038,FLUX0NHYDBC,AC1716,2025-08-07 04:27:05,Debit,Happy hotel opportunity,SES-6f46b3f1,1863.74,320,4,0,0,0,Mobile,7,9,0,0,0,0.82,24,0,None
LOG-3fb3a0ae,james54,0gtl7IM6@8K),Miguel Mata,morenocheryl@example.net,001-985-965-2599,79733.01,Pending,2025-01-10 11:57:00,03339933324,FLUX0SLHIVK,AC1075,2025-08-11 04:23:51,Transfer,Their effect force,SES-5c709f2d,8071.9,54,22,5,0,0,Mobile,12,3,1,0,1,0.51,61,1,None
LOG-de995244,wilkinsjessica,F!*1H*uu#rBN,Chelsea Campbell,baileystuart@example.net,419.622.5538x9346,4651.22,Pending,2025-11-29 03:45:11,38469585261,FLUX0WAATBI,AC1718,2026-01-10 19:10:35,Debit,Half TV,SES-a0493897,8443.78,38,0,3,0,0,Mobile,4,14,0,1,1,0.54,41,1,Donald Thomas
LOG-018afdf8,matthew43,j9GUHJBh)SYh,Ashley Howard,welchabigail@example.net,462-255-4333x560,27227.42,Verified,2025-07-21 00:47:42,07256968168,FLUX0BNAYCG,AC1771,2025-08-20 09:40:07,Transfer,Play whose,SES-db8b0d18,8057.23,46,22,5,1,0,Web,15,4,1,1,1,0.41,44,1,Scott Parks
LOG-23e90cce,howelljackie,@kTRP0eLy1KD,Nathan King,dpeterson@example.net,(333)322-1630,60609.97,Pending,2023-06-29 21:25:33,89499317602,FLUX0QUWYVQ,AC1500,2025-03-30 08:12:46,Debit,Popular rock,SES-9d4b46e7,967.36,581,8,0,0,0,Web,11,15,0,0,0,0.91,4,0,None
LOG-f6059024,emilypope,deg4*tJd(()5,James Stanton,hillkeith@example.com,001-453-456-6992x47993,25700.73,Pending,2024-05-15 23:23:24,66086746192,FLUX0STKDZD,AC1679,2025-03-01 21:26:09,Debit,Than degree your or notice,SES-dfe54744,1251.74,807,21,0,0,0,Mobile,11,6,0,1,0,0.98,13,0,Keith Mosley
LOG-a6fedc94,goodwinaustin,o@N8*SAunr*h,Michelle Ryan DDS,ogentry@example.org,+1-434-474-8733x85467,90899.5,Verified,2023-07-29 11:45:23,02852067665,FLUX0RIYGMI,AC1544,2025-11-18 16:34:08,Credit,Usually manage break draw,SES-60915e32,2786.2,40,22,4,1,0,Web,15,14,1,1,0,0.61,59,1,Noah Mullen
LOG-97eddfae,hfernandez,)3D!_Tzz9y^d,Patricia Miller,kmartinez@example.com,+1-245-767-6971x7268,73291.31,Verified,2024-01-23 17:21:48,05426838215,FLUX0QDEIXY,AC1646,2025-12-19 18:41:22,Transfer,Any eye church teach,SES-a1421916,28840.42,18,1,11,1,0,Web,14,7,1,1,1,0.0,91,1,Deanna Hill
LOG-6acef535,gatesgregory,)Sdu+4i978N+,Aaron Davis,uhicks@example.com,+1-300-549-0860x45517,69153.21,Rejected,2025-08-09 19:48:15,87129069292,FLUX0ROMDTY,AC1017,2025-11-30 13:13:19,Debit,Themselves dream great still,SES-87bfb8de,6484.98,38,0,4,1,0,Mobile,15,6,0,1,1,0.47,45,1,Craig Yu
LOG-154a997f,hatfieldalexander,e3QodeUw@whd,Jason Turner,xwebb@example.net,001-209-315-1263x941,41823.66,Verified,2025-11-20 17:14:48,06027056478,FLUX0CWIPPV,AC1290,2025-08-15 07:25:48,Debit,I with bag,SES-9f17a23a,6997.72,25,22,2,1,0,Mobile,12,11,1,1,1,0.4,60,1,Jose Brown
LOG-081dd2b1,alexishall,K7fOZMuw*BE7,Shane Pratt,audrey88@example.net,(976)762-9269,81798.21,Verified,2024-03-28 07:23:11,95856746874,FLUX0GWRRPY,AC1292,2025-05-31 01:47:40,Credit,Father officer risk improve central,SES-4134bee3,5544.45,34,2,4,1,0,Web,9,4,1,1,1,0.46,56,1,Guy Carter
LOG-0ecc5e69,stephanie32,OebUe%xq%d8B,Diana Flowers,jacqueline59@example.org,599.233.7960,734.42,Verified,2025-11-17 06:40:16,62044676874,FLUX0KJNXIT,AC1498,2025-11-29 19:06:05,Transfer,Material on concern,SES-4b8d2f5f,45707.16,5,0,7,1,0,Web,13,8,1,1,1,0.1,88,1,Kurt Leonard
LOG-ea2d4e88,charles06,^*5n#QFU!)OO,Holly Garcia,larsonhayley@example.org,001-251-950-2860,48701.24,Verified,2025-05-18 02:47:17,49153568787,FLUX0WJGXPG,AC1626,2025-12-11 17:26:34,Debit,Politics always grow early,SES-37fa50db,2410.99,40,2,4,1,0,Mobile,14,6,0,0,0,0.69,49,1,None
LOG-e104c2fc,pclark,aM72t@sja!QB,Philip Ellis,terry89@example.com,(470)672-2146,62274.58,Verified,2024-11-10 20:11:21,50820539285,FLUX0NOXSCQ,AC1145,2025-05-27 19:50:22,Debit,Hold analysis house,SES-8b7d1253,3035.69,30,22,5,1,0,Mobile,9,3,1,1,0,0.59,59,1,Megan Jackson
LOG-98e4c749,david89,@3ZInjvpM3Ta,Kara Smith,gramirez@example.com,513.789.6430x57980,564.31,Verified,2023-07-31 00:29:29,68081198873,FLUX0FMKAUS,AC1528,2025-08-02 22:11:44,Transfer,All oil interest establish,SES-2f7ff73d,73459.36,10,3,12,1,0,Web,6,8,1,1,1,0.2,88,1,Daniel Hernandez
LOG-d1876111,sellerschristine,n4Iz7pRQ7y&m,Matthew Whitaker,carneykelly@example.net,+1-207-630-3289x45293,69081.07,Rejected,2024-03-20 18:40:46,95144146625,FLUX0JGEHYJ,AC1272,2025-09-23 12:40:16,Login,Answer five,SES-91818a45,5114.9,55,23,3,1,0,Mobile,5,11,1,1,1,0.47,38,1,Brenda Martin
LOG-9fc2a5ed,angelamoore,^%WfXJm8x(95,Robert Caldwell,oclark@example.org,864-533-8216x7497,61066.33,Verified,2023-12-25 10:38:45,37034026714,FLUX0PJVMNG,AC1689,2025-12-12 23:01:05,Credit,Them when born,SES-0d026a5b,2342.44,47,2,2,1,0,Web,12,11,0,1,0,0.5,50,1,Richard Stanton
LOG-c409a766,uweber,%0i8M0q3%VTN,Gina Zuniga,amanda89@example.net,7688651767,5298.31,Verified,2025-05-24 02:43:54,82463560898,FLUX0NYCOAA,AC1491,2025-04-18 16:46:11,Credit,Physical establish grow series,SES-d8ca5247,7327.18,34,22,3,0,0,Web,8,14,0,0,1,0.45,37,1,None
LOG-d462df73,annette70,(&2BOl2tMpw4,Randy Porter,matthew39@example.com,5112753239,91300.79,Verified,2024-08-10 16:12:55,26326691616,FLUX0XACFON,AC1309,2025-10-10 14:04:37,Transfer,Above send feel parent,SES-ed72081b,109.96,361,14,0,0,0,Web,15,9,0,1,0,0.96,20,0,Brenda Cook
LOG-7e3f7532,kimberly73,)*t4Entb*Ag5,Kyle Phillips,marissa59@example.org,001-667-718-3421,19190.24,Verified,2023-06-15 17:11:12,26047005848,FLUX0IFCKIM,AC1030,2025-08-04 19:45:19,Debit,Senior cover process,SES-6d2c9f56,958.06,651,19,0,0,0,Web,9,10,0,0,0,0.84,16,0,None
LOG-9f6ab1da,lthompson,&6$dOX@xuSig,Kendra Rose,beanerik@example.org,284.826.3007x706,50290.43,Verified,2024-02-12 22:47:02,85948003982,FLUX0SHVRKN,AC1408,2026-02-28 06:05:44,Transfer,Step unit individual serious,SES-ea4b2950,20740.51,11,3,13,1,0,Web,10,8,1,1,1,0.07,88,1,Cory Arnold
LOG-5d480d08,fisheramy,7GErrX*g@A4S,James Anderson,robinsonwilliam@example.org,883-404-5089,84171.83,Pending,2024-02-19 12:48:19,32703969402,FLUX0SGRKZY,AC1114,2025-09-26 23:01:04,Transfer,Return far president half six,SES-81b50da4,132.36,567,23,0,0,0,Web,4,11,0,0,0,0.95,1,0,None
LOG-48b87341,uweber,%0i8M0q3%VTN,Gina Zuniga,amanda89@example.net,7688651767,5298.31,Verified,2025-05-24 02:43:54,82463560898,FLUX0NYCOAA,AC1491,2025-11-23 09:03:16,Transfer,Weight few wind direction most,SES-4431f7b9,11180.77,5,2,10,1,1,Web,10,11,1,1,1,0.26,99,1,Brandon Smith
LOG-7a1641b3,dwayne69,j*dmJq(cC&#8,Thomas Rivera,daniel18@example.com,001-957-286-7407x63983,40276.38,Verified,2023-03-20 12:30:55,31839276373,FLUX0ZZTRDM,AC1065,2025-11-25 11:16:55,Transfer,Job although,SES-723b923d,1066.66,95,11,1,0,0,Web,6,9,0,0,0,0.95,9,0,None
LOG-2349369f,mmanning,(6Zj+_rjY)*m,Katherine Peterson,timothyhunter@example.org,+1-842-886-9625,3543.39,Verified,2023-11-25 12:34:46,04502896997,FLUX0UOSOKR,AC1504,2025-03-25 23:02:37,Transfer,Actually Mr her him section,SES-55b6d230,87173.86,10,3,15,1,1,Web,14,10,1,1,1,0.11,87,1,Rebecca Frey
LOG-110c7806,karenrose,*19MKtUq8#a),Nicole Alvarado,speters@example.com,6466050220,46214.15,Rejected,2023-09-27 19:40:42,74601168161,FLUX0JYZTJZ,AC1169,2025-05-15 17:49:00,Debit,Catch hit Mrs,SES-4058af9b,9096.9,59,2,2,1,0,Mobile,9,5,1,1,1,0.4,60,1,Jamie Rivera
LOG-1ea4902c,jeffreyanderson,+@_hLgaMY7Em,Barbara Zavala,barry68@example.com,(754)278-0282,36542.67,Pending,2025-06-02 05:04:51,20822715365,FLUX0HFVATR,AC1083,2025-11-08 16:06:31,Transfer,Wrong drop,SES-459cc59a,23460.65,14,0,5,1,1,Web,5,9,1,1,1,0.27,91,1,Mr. John Welch
LOG-7243f0e0,charles06,^*5n#QFU!)OO,Holly Garcia,larsonhayley@example.org,001-251-950-2860,48701.24,Verified,2025-05-18 02:47:17,49153568787,FLUX0WJGXPG,AC1626,2025-04-06 06:47:08,Transfer,White summer soon affect money,SES-2a3ab155,91117.26,14,2,11,1,1,Web,4,6,1,1,1,0.05,84,1,Anthony Taylor
LOG-350eedd6,esullivan,&21VArwsuesX,Curtis Stone,greenleslie@example.org,(788)641-2861,25787.68,Pending,2023-05-02 06:57:04,71169000949,FLUX0QTAWCB,AC1391,2025-08-17 23:50:59,Login,Certain boy,SES-3befa5e4,5931.15,26,1,2,0,0,Mobile,12,8,0,1,1,0.47,57,1,Brenda Mejia
LOG-e03cf056,jessicaortega,J4Qjj&P@$Q(+,Kelly Johnson,davisthomas@example.org,(436)350-5583,45047.57,Pending,2023-04-03 16:30:17,01548107097,FLUX0HMFGUW,AC1132,2025-08-01 08:17:52,Debit,Leave environment something good,SES-5d36340a,5523.28,35,1,4,0,0,Web,14,10,0,0,1,0.45,39,1,None
LOG-1539011e,joshuacollins,P9KT6Uca_u3O,Tonya Bailey,benjaminthomas@example.com,931-585-3194x982,8033.78,Verified,2025-05-15 04:14:30,76136252768,FLUX0BSNUZQ,AC1233,2025-12-25 08:20:31,Transfer,Season executive well base,SES-bbb85071,68222.33,17,2,10,1,1,Web,7,7,1,1,1,0.24,93,1,Jesse Porter
LOG-f045f348,howelljackie,@kTRP0eLy1KD,Nathan King,dpeterson@example.net,(333)322-1630,60609.97,Pending,2023-06-29 21:25:33,89499317602,FLUX0QUWYVQ,AC1500,2025-04-25 18:43:14,Transfer,Fact study,SES-64ea68ad,11848.04,12,2,15,1,0,Web,15,3,1,1,1,0.28,88,1,David Davis
LOG-5c673478,cpierce,U1N*DdOQ2miT,Tyler Campbell,kathryn06@example.org,(853)289-3871x1578,78609.11,Verified,2025-01-19 16:26:57,72394746246,FLUX0TRZXDR,AC1731,2025-09-30 02:20:16,Transfer,Success huge under,SES-71e90184,6586.58,20,0,4,0,0,Web,14,4,0,0,1,0.59,50,1,None
LOG-eb536ba5,rhicks,8gwuEYvs#!S8,Billy Randall,sheppardstephen@example.org,001-285-978-0755x87699,18889.14,Pending,2025-08-21 06:17:28,46052659857,FLUX0ALOMUU,AC1175,2025-09-02 21:43:53,Transfer,Message lose very,SES-bdeef26e,36657.52,11,2,11,1,0,Web,14,8,1,1,1,0.19,82,1,Susan Snyder
LOG-8eeda1bf,lswanson,Be&SFmf3@m4m,Margaret Williams,gouldjames@example.org,297-428-7114,93828.46,Verified,2025-01-02 12:27:59,80343008966,FLUX0ZISANM,AC1146,2025-06-25 01:34:20,Transfer,Idea character behind,SES-ca86d909,772.77,342,1,1,0,0,Web,13,3,0,0,0,0.91,3,0,None
LOG-59900bb2,howelljackie,@kTRP0eLy1KD,Nathan King,dpeterson@example.net,(333)322-1630,60609.97,Pending,2023-06-29 21:25:33,89499317602,FLUX0QUWYVQ,AC1500,2025-11-20 01:33:39,Transfer,Economic big crime quality each,SES-63cb5896,4118.59,15,2,5,0,0,Mobile,7,12,0,0,0,0.41,56,1,None
LOG-bba795a4,catherine89,$Y$is7)v5*1O,Ian Potts,brownnorma@example.net,209-746-1038,81253.28,Verified,2025-02-17 21:45:06,43748070109,FLUX0GIQPSY,AC1012,2026-01-16 08:16:32,Login,Environmental his maybe,SES-73a1e28b,320.92,253,8,0,0,0,Mobile,5,13,0,0,0,0.83,21,0,None
LOG-eea6ab1d,cynthia51,V8)_a3yuZH3P,Katelyn Spence,russell25@example.com,770.593.0287x65843,13862.95,Verified,2025-05-15 03:47:33,24962717026,FLUX0YVFZVV,AC1127,2026-01-28 14:25:42,Transfer,Receive into man no child,SES-4678e2b3,8747.43,53,23,5,0,0,Mobile,8,3,0,0,1,0.54,40,1,None
LOG-1e7184b8,michael93,F!1Zyh29oFMN,Steven Jones,longlaurie@example.org,+1-200-658-3711x6841,65974.92,Pending,2023-10-14 18:56:26,94497325689,FLUX0DUROTM,AC1121,2025-03-26 14:15:55,Credit,Type series central main,SES-b6b70d25,775.66,522,14,0,0,0,Web,8,6,0,0,0,0.95,10,0,None
LOG-1117f600,marshallsharon,fdwK*RQW*8Ts,Barbara Robertson,mitchell79@example.net,+1-488-994-2861,89806.04,Verified,2023-07-01 03:13:08,52694151505,FLUX0ZMNUPX,AC1690,2025-05-19 17:44:12,Debit,Gas provide child trial,SES-47b3cd05,9021.8,55,2,5,1,0,Web,8,3,1,1,1,0.68,37,1,Colleen Richardson
LOG-8cdc6817,willie95,3EPDUBte(+pu,Brian Quinn,jessestewart@example.org,594.373.1822x10033,41697.75,Verified,2024-08-27 20:12:30,94000380808,FLUX0WFNMZP,AC1654,2025-08-28 05:02:58,Transfer,Ball care instead,SES-24c799bf,73120.0,6,0,15,1,1,Web,7,3,1,1,1,0.26,92,1,Jared Rivera
LOG-a64c1691,jessicaortega,J4Qjj&P@$Q(+,Kelly Johnson,davisthomas@example.org,(436)350-5583,45047.57,Pending,2023-04-03 16:30:17,01548107097,FLUX0HMFGUW,AC1132,2025-05-26 18:11:30,Transfer,Sense between cup new,SES-30b628ae,1565.2,112,18,0,0,0,Mobile,15,12,0,0,0,0.83,22,0,None
LOG-c7944852,brian73,h%2BNytGoeZM,Tricia Velazquez,uramirez@example.net,783.281.1916x10124,55272.89,Pending,2023-03-13 06:58:55,71597558401,FLUX0ISFSBS,AC1641,2025-07-12 08:47:28,Credit,Simply goal animal,SES-a20ef056,1460.31,332,8,0,0,0,Mobile,9,15,0,1,0,0.97,5,0,Stacey Sanders
LOG-108bc48d,karen03,#78%Kb#Gl&BR,Derek Jackson MD,larsoncarl@example.net,001-775-272-1602x4945,25176.84,Pending,2025-08-10 04:05:22,15591846789,FLUX0TFVVSI,AC1205,2025-09-22 16:15:43,Debit,Yard message five,SES-34a4c6a9,1839.17,264,16,0,0,0,Mobile,7,5,0,0,0,0.92,2,0,None
LOG-8051c498,paulchristopher,+$5$DaNrYo9z,Tammy Christian,uking@example.org,892.217.1221x7275,21060.77,Verified,2023-05-05 05:02:05,26691635833,FLUX0NHODIX,AC1280,2025-12-11 05:01:18,Debit,Miss fact rather protect drop,SES-6223f4d5,9327.95,38,23,3,1,0,Mobile,7,7,0,1,1,0.57,58,1,Nicholas Alvarado
LOG-49477ab9,zortiz,En0PyCh$ws^c,Ernest Smith,laracheryl@example.com,728-895-8891x88333,715.96,Pending,2025-07-01 02:47:19,93154839046,FLUX0HCGUGN,AC1542,2026-02-01 10:18:05,Login,Camera article PM apply,SES-07d85996,1609.58,189,10,1,0,0,Mobile,4,6,0,0,0,0.9,25,0,None
LOG-9d04a7d4,bwade,%K6uHpKZC1Fv,Daniel Coleman,beth53@example.net,272.495.9566,2578.23,Pending,2024-11-12 03:58:53,77284851155,FLUX0RBQWKP,AC1139,2025-09-26 07:24:38,Debit,Man pay agree race,SES-379c7e7a,8475.19,59,2,4,1,0,Web,14,10,1,1,1,0.67,65,1,Michaela Tran
LOG-f2c900e4,christian42,2#!WYEh+)q62,Lisa Swanson,lbenitez@example.com,001-743-714-5711x9751,91610.66,Verified,2023-12-28 20:19:35,36499381015,FLUX0JCSHCR,AC1031,2025-03-04 05:42:41,Credit,Somebody staff,SES-de729f23,2941.65,35,23,4,0,0,Web,13,10,1,0,0,0.48,63,1,None
LOG-d4b2b7ea,mphillips,vT3ACplv%fOF,Dana Williams,santosrebecca@example.net,001-259-572-4382x819,89530.63,Verified,2025-07-21 08:17:56,18226756706,FLUX0WOPIBS,AC1164,2025-09-30 19:18:45,Transfer,Opportunity order a,SES-85460885,28608.36,8,0,8,1,1,Web,12,7,1,1,1,0.15,93,1,Michael Adams
LOG-c02053e2,deborahholmes,^UUDJ@lzWEw7,Erik Perry,ulee@example.com,(200)591-0537,4140.14,Verified,2023-09-19 12:47:48,66640033607,FLUX0YROXIP,AC1612,2025-06-23 23:00:01,Credit,Law price ready,SES-a5482b93,2809.68,57,23,4,0,0,Mobile,15,4,0,1,0,0.58,58,1,Shane Johnson
LOG-64dab096,egraham,xR9wvpiXe&eh,Michael Huff,odomshaun@example.com,5354908700,15725.86,Verified,2025-02-10 22:16:10,81187518019,FLUX0GFDDFZ,AC1102,2026-01-16 23:41:33,Transfer,Woman contain child bill miss,SES-d32d160d,2802.01,31,22,2,0,0,Mobile,7,7,0,1,0,0.62,64,1,James Davis
LOG-ff8c3edc,plove,@xob9Zzgl62i,Sean Pollard,shawnjackson@example.com,6658488813,67518.97,Verified,2025-06-18 21:46:01,65074906357,FLUX0CSWMZT,AC1629,2025-10-15 16:00:37,Transfer,Few meeting relationship risk,SES-3917056b,64584.64,17,1,8,1,0,Web,13,9,1,1,1,0.27,95,1,Scott Wolf
LOG-96bcb486,jimmy74,qm1MYfEGS)ZM,Parker Myers,hgilbert@example.org,+1-659-413-7846x1913,82539.08,Verified,2023-06-09 17:26:23,78475189240,FLUX0KHHRTM,AC1184,2025-03-30 18:37:37,Credit,Seven society pattern,SES-3f1f0d8e,7850.82,48,22,5,1,0,Mobile,13,11,1,1,1,0.62,65,1,Dale Garcia
LOG-d4c29d16,william24,TH*PgClFMwM2,Eric Kelly,smithsuzanne@example.com,588-426-2059x720,57851.69,Rejected,2024-08-08 16:34:18,34794350070,FLUX0QUEVAV,AC1669,2026-01-31 20:23:19,Transfer,Concern course,SES-1990a619,83508.03,17,1,5,1,1,Web,10,3,1,1,1,0.18,75,1,Mariah Brown
LOG-68fae15d,shawn55,_(B%M22l@7^4,William Vincent,james21@example.com,3598444340,76501.43,Rejected,2025-02-05 06:37:34,97698582156,FLUX0FHOMSQ,AC1382,2025-12-17 08:10:06,Login,Training which,SES-307eb28f,1758.12,464,8,1,0,0,Web,5,7,0,0,0,0.91,10,0,None
LOG-afca4979,tarajohnson,#7M9voZa7SZR,Jackson Pham,beckyroberts@example.com,+1-923-232-3474x99096,18822.41,Pending,2024-07-06 04:39:25,25074727945,FLUX0WJJAAU,AC1423,2025-04-09 10:45:04,Credit,Prepare item yet,SES-3ae20976,4577.49,45,1,3,0,0,Mobile,6,12,1,1,0,0.44,49,1,Bruce Vargas
LOG-7cd35abe,ubraun,3b77XNb+^g+D,Tyler Wong,danielle52@example.net,+1-647-219-4016x290,17111.45,Rejected,2025-03-29 09:11:42,53346942392,FLUX0LANFCA,AC1741,2025-10-15 18:15:51,Transfer,Water address allow,SES-e47dd37f,919.94,168,18,0,0,0,Mobile,12,13,0,0,0,0.85,14,0,None
LOG-d546bb08,qmarshall,0eN_1jM$uhcW,Kaitlin Smith,hojoshua@example.com,001-672-472-7506,44388.65,Verified,2025-12-21 05:27:25,94192215123,FLUX0QROCEL,AC1330,2025-08-01 07:06:52,Transfer,Sure focus,SES-54549f1b,35463.52,15,0,7,1,1,Web,9,8,1,1,1,0.29,82,1,Jessica Stokes DDS
LOG-3bdc6a2f,jerrynash,6T6$EA5q+jYL,Sharon Watkins,katie20@example.org,001-741-306-2655x0481,61644.27,Verified,2024-03-02 01:04:35,54587231927,FLUX0FVCDKU,AC1595,2026-01-09 20:26:06,Login,Line evidence who,SES-38745a11,2351.13,40,1,5,0,0,Mobile,14,14,0,1,0,0.54,49,1,Johnny Collins
